lambda|psi_deg|delta_deg|n|k|thickness|material
1548.95|4.647825297783373|337.34390966385865|1.62147|8e-05|400|Al2O3
1549.9099999999999|4.642663647385905|337.31993432576996|1.62145|8e-05|400|Al2O3
1550.87|4.637642063800386|337.29840415639285|1.62144|8e-05|400|Al2O3
1551.8300000000002|4.632621895368807|337.2770261022522|1.62143|8e-05|400|Al2O3
1552.8|4.627552360036243|337.25560385808853|1.62142|8e-05|400|Al2O3
1553.76|4.622535135002623|337.23453170909323|1.62141|8e-05|400|Al2O3
1554.73|4.6174686439114145|337.2134186466407|1.6214|8e-05|400|Al2O3
1555.69|4.612313717425851|337.1903446079507|1.62138|8e-05|400|Al2O3
1556.6599999999999|4.607250098279599|337.16953874531|1.62137|8e-05|400|Al2O3
1557.63|4.602003211255478|337.1506560664565|1.62136|9e-05|400|Al2O3
1558.6|4.596942947594907|337.13016688918754|1.62135|9e-05|400|Al2O3
1559.58|4.591833714185588|337.1096483274252|1.62134|9e-05|400|Al2O3
1560.5500000000002|4.5867769183937686|337.0894719048135|1.62133|9e-05|400|Al2O3
1561.52|4.581579317095162|337.0671307875657|1.62131|9e-05|400|Al2O3
1562.5|4.576475179940008|337.0470835075405|1.6213|9e-05|400|Al2O3
1563.48|4.571372920491757|337.0271951570012|1.62129|9e-05|400|Al2O3
1564.46|4.566272570652925|337.00746576188504|1.62128|9e-05|400|Al2O3
1565.44|4.561174162193907|336.9878953483198|1.62127|9e-05|400|Al2O3
1566.4199999999998|4.555933643502083|336.96615337655436|1.62125|9e-05|400|Al2O3
1567.3999999999999|4.550838912150461|336.94689900848607|1.62124|9e-05|400|Al2O3
1568.38|4.545746216889991|336.92780371075474|1.62123|9e-05|400|Al2O3
1569.37|4.540605134018792|336.908698946919|1.62122|9e-05|400|Al2O3
1570.35|4.535516629189504|336.8899235147102|1.62121|9e-05|400|Al2O3
1571.34|4.530234257455303|336.86880133176294|1.62119|9e-05|400|Al2O3
1572.33|4.525099386219124|336.85018030948635|1.62118|9e-05|400|Al2O3
1573.3200000000002|4.519966758291006|336.8317218098865|1.62117|9e-05|400|Al2O3
1574.3100000000002|4.514836405216833|336.81342586135924|1.62116|9e-05|400|Al2O3
1575.3|4.509708358411317|336.79529249247577|1.62115|9e-05|400|Al2O3
1576.29|4.504435544969282|336.77497119064674|1.62113|9e-05|400|Al2O3
1577.2900000000002|4.4992616500807845|336.7570058411715|1.62112|9e-05|400|Al2O3
1578.28|4.494140435342243|336.73936013698403|1.62111|9e-05|400|Al2O3
1579.28|4.488971454460433|336.72172517461115|1.6211|9e-05|400|Al2O3
1580.28|4.483656671733653|336.701897922785|1.62108|9e-05|400|Al2O3
1581.28|4.478492455308809|336.68459324961043|1.62107|9e-05|400|Al2O3
1582.28|4.473330820429697|336.6674547255403|1.62106|9e-05|400|Al2O3
1583.28|4.468171798403233|336.6504823811588|1.62105|9e-05|400|Al2O3
1584.28|4.463015420405596|336.6336762472074|1.62104|9e-05|400|Al2O3
1585.2900000000002|4.457661850467711|336.614526549136|1.62102|9e-05|400|Al2O3
1586.29|4.452510580978074|336.59805276423845|1.62101|9e-05|400|Al2O3
1587.3|4.447312081888888|336.5816067759135|1.621|9e-05|400|Al2O3
1588.3100000000002|4.442116412796502|336.56533051396843|1.62099|9e-05|400|Al2O3
1589.3200000000002|4.43677254234643|336.5468485587083|1.62097|9e-05|400|Al2O3
1590.33|4.431582322461724|336.5309100259807|1.62096|9e-05|400|Al2O3
1591.34|4.426395026725465|336.51514132746934|1.62095|9e-05|400|Al2O3
1592.36|4.421160875729199|336.4994124753197|1.62094|9e-05|400|Al2O3
1593.37|4.415827267757479|336.4816024019411|1.62092|9e-05|400|Al2O3
1594.3899999999999|4.410598911801395|336.46621670697726|1.62091|9e-05|400|Al2O3
1595.41|4.405373670982217|336.45100440708586|1.6209|9e-05|400|Al2O3
1596.4199999999998|4.400048050467988|336.4337003913478|1.62088|9e-05|400|Al2O3
1597.44|4.394828793267275|336.4188315064049|1.62087|9e-05|400|Al2O3
1598.47|4.389563131370261|336.40401636676427|1.62086|9e-05|400|Al2O3
1599.49|4.384350358097684|336.3894962513764|1.62085|9e-05|400|Al2O3
1600.51|4.378986420615917|336.372754241925|1.62083|9e-05|400|Al2O3
1601.54|4.373730404311708|336.35846499783776|1.62082|9e-05|400|Al2O3
1602.56|4.368527267353707|336.34446573599195|1.62081|9e-05|400|Al2O3
1603.5900000000001|4.363278055836846|336.3305290185397|1.6208|9e-05|400|Al2O3
1604.62|4.357876644128028|336.31436702602|1.62078|9e-05|400|Al2O3
1605.65|4.352634090665986|336.30078303294465|1.62077|9e-05|400|Al2O3
1606.68|4.347395066972438|336.2873763081741|1.62076|9e-05|400|Al2O3
1607.72|4.34195371717035|336.27163504698007|1.62074|9e-05|400|Al2O3
1608.75|4.336721576421243|336.2585830600968|1.62073|9e-05|400|Al2O3
1609.79|4.331443840148305|336.245607743497|1.62072|9e-05|400|Al2O3
1610.82|4.326219013693183|336.2329123090484|1.62071|9e-05|400|Al2O3
1611.8600000000001|4.320790901009001|336.2178827720798|1.62069|9e-05|400|Al2O3
1612.9|4.315524101658374|336.205446958864|1.62068|9e-05|400|Al2O3
1613.9399999999998|4.310261126338912|336.1931921884898|1.62067|9e-05|400|Al2O3
1614.99|4.304613136546071|336.18072837989234|1.62065|0.0001|400|Al2O3
1616.03|4.299357735664257|336.1688426939915|1.62064|0.0001|400|Al2O3
1617.0800000000002|4.294057309308698|336.157049816413|1.62063|0.0001|400|Al2O3
1618.12|4.288650119085378|336.1431042223732|1.62061|0.0001|400|Al2O3
1619.17|4.28335743315862|336.13167756157213|1.6206|0.0001|400|Al2O3
1620.22|4.278068840407099|336.12043573945203|1.62059|0.0001|400|Al2O3
1621.27|4.272623741851462|336.106949970473|1.62057|0.0001|400|Al2O3
1622.32|4.267343118053594|336.0960764361514|1.62056|0.0001|400|Al2O3
1623.38|4.262017984334565|336.08531012388886|1.62055|0.0001|400|Al2O3
1624.43|4.256584242062631|336.0723748603153|1.62053|0.0001|400|Al2O3
1625.49|4.251267390104306|336.0619824684147|1.62052|0.0001|400|Al2O3
1626.55|4.245954903987154|336.05177874432894|1.62051|0.0001|400|Al2O3
1627.6|4.240532838379929|336.03939630300357|1.62049|0.0001|400|Al2O3
1628.66|4.235228820403643|336.0295668035056|1.62048|0.0001|400|Al2O3
1629.7299999999998|4.229880825353439|336.0198590809729|1.62047|0.0001|400|Al2O3
1630.79|4.22442236280805|336.00796654658825|1.62045|0.0001|400|Al2O3
1631.85|4.219131546959157|335.9987039676148|1.62044|0.0001|400|Al2O3
1632.9199999999998|4.21379698080524|335.98956868962915|1.62043|0.0001|400|Al2O3
1633.99|4.20830271148239|335.9781791954571|1.62041|0.0001|400|Al2O3
1635.06|4.202977210940779|335.9694277587034|1.6204|0.0001|400|Al2O3
1636.13|4.197656446361796|335.9608689973681|1.62039|0.0001|400|Al2O3
1637.2|4.192175131334441|335.95005194638895|1.62037|0.0001|400|Al2O3
1638.27|4.186863618278636|335.9418773405381|1.62036|0.0001|400|Al2O3
1639.34|4.181390990152012|335.93144174999424|1.62034|0.0001|400|Al2O3
1640.42|4.176040875546433|335.92360256879863|1.62033|0.0001|400|Al2O3
1641.5|4.17069574763102|335.91595993974664|1.62032|0.0001|400|Al2O3
1642.58|4.165188749282776|335.90605609217897|1.6203|0.0001|400|Al2O3
1643.6599999999999|4.159853373272955|335.8988054394723|1.62029|0.0001|400|Al2O3
1644.74|4.154523076525018|335.89175147578084|1.62028|0.0001|400|Al2O3
1645.8200000000002|4.149030058827722|335.8824325529551|1.62026|0.0001|400|Al2O3
1646.9|4.143709698705037|335.87577088573187|1.62025|0.0001|400|Al2O3
1647.99|4.13817841739743|335.86680565684424|1.62023|0.0001|400|Al2O3
1649.0800000000002|4.132820585276367|335.86050406211524|1.62022|0.0001|400|Al2O3
1650.1699999999998|4.127468087890141|335.85440307429906|1.62021|0.0001|400|Al2O3
1651.25|4.121999027789514|335.8460653900541|1.62019|0.0001|400|Al2O3
1652.35|4.11660949645274|335.84033401911336|1.62018|0.0001|400|Al2O3
1653.44|4.11110283295218|335.8323636251556|1.62016|0.0001|400|Al2O3
1654.53|4.105771351379154|335.8270632729684|1.62015|0.0001|400|Al2O3
1655.6299999999999|4.10039808614342|335.8219405915664|1.62014|0.0001|400|Al2O3
1656.73|4.0948594576598385|335.81454872052285|1.62012|0.0001|400|Al2O3
1657.8200000000002|4.089544322489026|335.809853668871|1.62011|0.0001|400|Al2O3
1658.93|4.083968921314471|335.802848376362|1.62009|0.0001|400|Al2O3
1660.03|4.078617709023091|335.7985423077533|1.62008|0.0001|400|Al2O3
1661.13|4.073099989848592|335.7919627656069|1.62006|0.0001|400|Al2O3
1662.23|4.0677599881687705|335.7880653455652|1.62005|0.0001|400|Al2O3
1663.3400000000001|4.062378900663753|335.7843627386619|1.62004|0.0001|400|Al2O3
1664.45|4.056830557531623|335.7783874543335|1.62002|0.0001|400|Al2O3
1665.56|4.051461085369391|335.77510133382566|1.62001|0.0001|400|Al2O3
1666.67|4.045923783509264|335.7695405891161|1.61999|0.0001|400|Al2O3
1667.78|4.040566049767595|335.76667118346813|1.61998|0.0001|400|Al2O3
1668.8899999999999|4.034865460053652|335.7640110767962|1.61996|0.00011|400|Al2O3
1670.01|4.029473198830565|335.7615677233317|1.61995|0.00011|400|Al2O3
1671.12|4.023958569661149|335.7568467633275|1.61993|0.00011|400|Al2O3
1672.24|4.018578465309877|335.7548262871419|1.61992|0.00011|400|Al2O3
1673.36|4.01302891849126|335.75052969650176|1.6199|0.00011|400|Al2O3
1674.48|4.007661152727288|335.7489342322251|1.61989|0.00011|400|Al2O3
1675.6|4.002299760882365|335.7475517465352|1.61988|0.00011|400|Al2O3
1676.73|3.996721855445043|335.7439035188748|1.61986|0.00011|400|Al2O3
1677.8500000000001|3.9913730451101763|335.74294827189334|1.61985|0.00011|400|Al2O3
1678.98|3.985807262981561|335.739729557394|1.61983|0.00011|400|Al2O3
1680.11|3.980425127646225|335.7392202872023|1.61982|0.00011|400|Al2O3
1681.24|3.9748716512014046|335.73643330917116|1.6198|0.00011|400|Al2O3
1682.37|3.969502522085482|335.7363574804705|1.61979|0.00011|400|Al2O3
1683.5|3.9639614747649956|335.7340025394939|1.61977|0.00011|400|Al2O3
1684.6399999999999|3.9585596890718366|335.73438660531355|1.61976|0.00011|400|Al2O3
1685.77|3.953031253316176|335.732465924203|1.61974|0.00011|400|Al2O3
1686.9099999999999|3.9476429029665425|335.7332896656075|1.61973|0.00011|400|Al2O3
1688.05|3.942081601613519|335.7318355869508|1.61971|0.00011|400|Al2O3
1689.19|3.936706872514759|335.7331011653986|1.6197|0.00011|400|Al2O3
1690.3300000000002|3.931158613549091|335.73208775440804|1.61968|0.00011|400|Al2O3
1691.47|3.9257976273991275|335.73379538335956|1.61967|0.00011|400|Al2O3
1692.6200000000001|3.920217187137988|335.73326277514434|1.61965|0.00011|400|Al2O3
1693.77|3.9148248495404467|335.7354564133334|1.61964|0.00011|400|Al2O3
1694.92|3.9092579502479214|335.73537287483947|1.61962|0.00011|400|Al2O3
1696.07|3.9038798576439664|335.7380167981119|1.61961|0.00011|400|Al2O3
1697.22|3.8983266228744693|335.73838262327985|1.61959|0.00011|400|Al2O3
1698.37|3.8929628969469494|335.74147703620986|1.61958|0.00011|400|Al2O3
1699.52|3.88742344921109|335.7422925156666|1.61956|0.00011|400|Al2O3
1700.68|3.8820293231595087|335.74589121609915|1.61955|0.00011|400|Al2O3
1701.84|3.876459026919131|335.74721417839254|1.61953|0.00011|400|Al2O3
1703.0|3.8708957018001597|335.74876592433895|1.61951|0.00011|400|Al2O3
1704.1599999999999|3.8655237763176395|335.753052733991|1.6195|0.00011|400|Al2O3
1705.32|3.859974807829844|335.7550627609146|1.61948|0.00011|400|Al2O3
1706.48|3.8546179415476556|335.75980865809066|1.61947|0.00011|400|Al2O3
1707.6499999999999|3.849038967380217|335.7623427502381|1.61945|0.00011|400|Al2O3
1708.82|3.8436529363054803|335.7676174050228|1.61944|0.00011|400|Al2O3
1709.99|3.838088834773305|335.7706182998291|1.61942|0.00011|400|Al2O3
1711.16|3.832718382022679|335.7763603711936|1.61941|0.00011|400|Al2O3
1712.33|3.827169276123991|335.77982834327037|1.61939|0.00011|400|Al2O3
1713.5|3.8216275531561994|335.7835298224098|1.61937|0.00011|400|Al2O3
1714.68|3.8162364689739867|335.7900508448546|1.61936|0.00011|400|Al2O3
1715.8500000000001|3.8107099937900064|335.79422182909013|1.61934|0.00011|400|Al2O3
1717.03|3.805335003146631|335.80121673712665|1.61933|0.00011|400|Al2O3
1718.21|3.799780044214207|335.80594104527125|1.61931|0.00011|400|Al2O3
1719.3899999999999|3.7942557003780513|335.81626801076766|1.6193|0.00012|400|Al2O3
1720.58|3.7886729723686257|335.8215650962356|1.61928|0.00012|400|Al2O3
1721.76|3.7831417597645407|335.82701461394913|1.61926|0.00012|400|Al2O3
1722.95|3.7777643073855733|335.8353026910329|1.61925|0.00012|400|Al2O3
1724.14|3.772205568000097|335.8413244948827|1.61923|0.00012|400|Al2O3
1725.33|3.7668450021548163|335.8500971605341|1.61922|0.00012|400|Al2O3
1726.52|3.7613025647856086|335.856603810986|1.6192|0.00012|400|Al2O3
1727.71|3.755768163093171|335.8633529965273|1.61918|0.00012|400|Al2O3
1728.9099999999999|3.750389802622994|335.87295486660673|1.61917|0.00012|400|Al2O3
1730.1|3.7448719591618334|335.88019131549026|1.61915|0.00012|400|Al2O3
1731.3|3.739511012575549|335.89028424276614|1.61914|0.00012|400|Al2O3
1732.5|3.733966884057812|335.8981162587163|1.61912|0.00012|400|Al2O3
1733.7|3.7284310924780093|335.90619526644053|1.6191|0.00012|400|Al2O3
1734.9099999999999|3.7230536365740075|335.91714047403354|1.61909|0.00012|400|Al2O3
1736.1100000000001|3.7175350085572414|335.9257155228014|1.61907|0.00012|400|Al2O3
1737.32|3.71198215033272|335.93465410598105|1.61905|0.00012|400|Al2O3
1738.53|3.706631654361203|335.9463499933882|1.61904|0.00012|400|Al2O3
1739.74|3.701096374206674|335.9557911473937|1.61902|0.00012|400|Al2O3
1740.95|3.695569767470822|335.9654838402155|1.619|0.00012|400|Al2O3
1742.1599999999999|3.6902465828985855|335.97793274467244|1.61899|0.00012|400|Al2O3
1743.3799999999999|3.6846954698082386|335.98825502119564|1.61897|0.00012|400|Al2O3
1744.5900000000001|3.679195466881307|335.9987044057639|1.61895|0.00012|400|Al2O3
1745.8100000000002|3.6738578357441702|336.0120394834743|1.61894|0.00012|400|Al2O3
1747.03|3.668333824244536|336.0231270633587|1.61892|0.00012|400|Al2O3
1748.25|3.662818826446934|336.03447072566905|1.6189|0.00012|400|Al2O3
1749.48|3.6574676605788|336.0487088461283|1.61889|0.00012|400|Al2O3
1750.6999999999998|3.651971183881607|336.0605663624998|1.61887|0.00012|400|Al2O3
1751.93|3.6464421062201193|336.07282146733945|1.61885|0.00012|400|Al2O3
1753.16|3.6411199508511722|336.0878361069177|1.61884|0.00012|400|Al2O3
1754.3899999999999|3.6356098209669923|336.100611603364|1.61882|0.00012|400|Al2O3
1755.62|3.6301090492807484|336.11364771390004|1.6188|0.00012|400|Al2O3
1756.85|3.6248162586649526|336.1294410759007|1.61879|0.00012|400|Al2O3
1758.09|3.619293323754964|336.1431496570343|1.61877|0.00012|400|Al2O3
1759.32|3.6138212134961636|336.15696924087416|1.61875|0.00012|400|Al2O3
1760.56|3.608517015139026|336.17369956514455|1.61874|0.00012|400|Al2O3
1761.8|3.603023255722517|336.1882002529057|1.61872|0.00012|400|Al2O3
1763.05|3.597498245080372|336.20312641281004|1.6187|0.00012|400|Al2O3
1764.29|3.59202401277408|336.21815952347123|1.61868|0.00012|400|Al2O3
1765.5400000000002|3.5865641765674234|336.23932919576305|1.61867|0.00013|400|Al2O3
1766.78|3.5811102153480445|336.2549038990938|1.61865|0.00013|400|Al2O3
1768.03|3.5756254693127727|336.2709128415099|1.61863|0.00013|400|Al2O3
1769.29|3.5703120490585873|336.289848523866|1.61862|0.00013|400|Al2O3
1770.54|3.564847800724658|336.30639769790594|1.6186|0.00013|400|Al2O3
1771.79|3.5593936431309263|336.3232165274485|1.61858|0.00013|400|Al2O3
1773.05|3.5539093399036696|336.3404825641355|1.61856|0.00013|400|Al2O3
1774.31|3.548638473251076|336.3605035530307|1.61855|0.00013|400|Al2O3
1775.5700000000002|3.5431751729475667|336.37831635277354|1.61853|0.00013|400|Al2O3
1776.83|3.5377222586751196|336.3964032064786|1.61851|0.00013|400|Al2O3
1778.09|3.5322797609987386|336.41476414412847|1.61849|0.00013|400|Al2O3
1779.3600000000001|3.5270122831018527|336.43606268302796|1.61848|0.00013|400|Al2O3
1780.6299999999999|3.5215513842879576|336.4551629984661|1.61846|0.00013|400|Al2O3
1781.9|3.516101170530061|336.4745417590932|1.61844|0.00013|400|Al2O3
1783.1699999999998|3.5106616725492406|336.49419898506403|1.61842|0.00013|400|Al2O3
1784.44|3.5052329209305557|336.51413469428957|1.6184|0.00013|400|Al2O3
1785.7099999999998|3.500020949066071|336.5368161213641|1.61839|0.00013|400|Al2O3
1786.99|3.4945748193431116|336.5575084536204|1.61837|0.00013|400|Al2O3
1788.27|3.489139708027449|336.5784836199501|1.61835|0.00013|400|Al2O3
1789.55|3.483715645846977|336.59974162714946|1.61833|0.00013|400|Al2O3
1790.83|3.478509949582358|336.62374251380135|1.61832|0.00013|400|Al2O3
1792.1100000000001|3.473108396795185|336.64556437535936|1.6183|0.00013|400|Al2O3
1793.4|3.4676791640771434|336.66788122794105|1.61828|0.00013|400|Al2O3
1794.6899999999998|3.4622612868907865|336.6904852595637|1.61826|0.00013|400|Al2O3
1795.98|3.4568547959532134|336.7133764620128|1.61824|0.00013|400|Al2O3
1797.27|3.4516686084250314|336.739004974312|1.61823|0.00013|400|Al2O3
1798.56|3.4462853004135274|336.76246842609214|1.61821|0.00013|400|Al2O3
1799.8600000000001|3.440875120590104|336.78644212113255|1.61819|0.00013|400|Al2O3
1801.15|3.4355148908184723|336.8104819230569|1.61817|0.00013|400|Al2O3
1802.45|3.4301280391063367|336.8350363253583|1.61815|0.00013|400|Al2O3
1803.75|3.424752944732329|336.8598821455959|1.61813|0.00013|400|Al2O3
1805.05|3.4196004370142|336.8874562381626|1.61812|0.00013|400|Al2O3
1806.36|3.4142113967382937|336.9131166394636|1.6181|0.00013|400|Al2O3
1807.66|3.408872169037949|336.93883634959815|1.61808|0.00013|400|Al2O3
1808.97|3.4035071432226265|336.9650858826161|1.61806|0.00013|400|Al2O3
1810.28|3.3980106147347073|336.99521523607285|1.61804|0.00014|400|Al2O3
1811.5900000000001|3.3926701956551324|337.0220669164934|1.61802|0.00014|400|Al2O3
1812.91|3.3873045607717733|337.04945945144095|1.618|0.00014|400|Al2O3
1814.22|3.382201623444182|337.0793233877844|1.61799|0.00014|400|Al2O3
1815.54|3.3768610182408674|337.1073107556929|1.61797|0.00014|400|Al2O3
1816.86|3.3715328635014896|337.1355978509008|1.61795|0.00014|400|Al2O3
1818.1799999999998|3.3662171894944626|337.1641846015708|1.61793|0.00014|400|Al2O3
1819.51|3.360877145557042|337.19332739518603|1.61791|0.00014|400|Al2O3
1820.83|3.3555866231113525|337.22251545159014|1.61789|0.00014|400|Al2O3
1822.16|3.350271991523174|337.25226385279973|1.61787|0.00014|400|Al2O3
1823.49|3.344970161896674|337.28231604459415|1.61785|0.00014|400|Al2O3
1824.8200000000002|3.339681164401138|337.31267193177587|1.61783|0.00014|400|Al2O3
1826.1499999999999|3.3346208959451533|337.3457243773564|1.61782|0.00014|400|Al2O3
1827.49|3.329321694429529|337.37695409904694|1.6178|0.00014|400|Al2O3
1828.82|3.324071786976832|337.4082195258968|1.61778|0.00014|400|Al2O3
1830.16|3.318798764031338|337.44006252255025|1.61776|0.00014|400|Al2O3
1831.5|3.313538926780719|337.4722131026149|1.61774|0.00014|400|Al2O3
1832.84|3.3082923051091884|337.5046711406077|1.61772|0.00014|400|Al2O3
1834.19|3.303023173511092|337.5377176007485|1.6177|0.00014|400|Al2O3
1835.54|3.2977675252282537|337.57107575196494|1.61768|0.00014|400|Al2O3
1836.88|3.292560936085911|337.6044598435578|1.61766|0.00014|400|Al2O3
1838.24|3.2872967986232733|337.6387265449519|1.61764|0.00014|400|Al2O3
1839.5900000000001|3.2820817799092166|337.6730188834254|1.61762|0.00014|400|Al2O3
1840.94|3.276880363726826|337.70762230628634|1.6176|0.00014|400|Al2O3
1842.3|3.271657455914575|337.74283127349986|1.61758|0.00014|400|Al2O3
1843.66|3.2664484218287386|337.7783554993992|1.61756|0.00014|400|Al2O3
1845.0200000000002|3.2612532911665744|337.8141948039553|1.61754|0.00014|400|Al2O3
1846.3799999999999|3.2560720934610843|337.8503490019269|1.61752|0.00014|400|Al2O3
1847.75|3.250870163286218|337.88712157600986|1.6175|0.00014|400|Al2O3
1849.1100000000001|3.245717026930676|337.92390723683053|1.61748|0.00014|400|Al2O3
1850.4799999999998|3.2405434325651665|337.9613153939568|1.61746|0.00014|400|Al2O3
1851.85|3.2356058759065065|338.0013658943097|1.61745|0.00014|400|Al2O3
1853.22|3.2303306633344255|338.0433541025081|1.61743|0.00015|400|Al2O3
1854.6000000000001|3.225166560519466|338.08203989238405|1.61741|0.00015|400|Al2O3
1855.98|3.220017031630699|338.1210480949769|1.61739|0.00015|400|Al2O3
1857.36|3.2148821060499384|338.1603784657021|1.61737|0.00015|400|Al2O3
